Unnamed: 0,HLM002,HLM004,HLM007,HLM009,HLM010,HLM013,HLM014,HLM016,HLM017,HLM018,HLM025,HLM035,HLM036,HLM042,HLM044,HLM044.1,HLM048,HLM049,HLM051,HLM052,HLM057,HLM059,HLM062,HLM062.1,HLM063,HLM065,HLM067,HLM068,HLM069,HLM072,HLM073,HLM074,HLM074.1,HLM075,HLM076,HLM078,HLM080,HLM081,HLM082,HLM083,HLM085,HLM086,HLM087,HLM090,HLM096,HLM097,HLM097.1,HLM100,HLM109,HLM110,HLM112,HLM114,HLM116,HLM118,HLM119,HLM120,HLM122,HLM123,HLM124,HLM127,HLM130,HLM132,HLM135,HLM136,HLM137,HLM138,HLM140,HLM141,HLM142,HLM143,HLM144,HLM145,HLM146,HLM147,HLM148,HLM152,HLM155,HLM157,HLM161,HLM162,HLM163,HLM165,HLM166,HLM171,HLM172,HLM173,HLM174,HLM175,HLM176,HLM178,HLM179,HLM180,HLM183,HLM184,HLM184.1,HLM186,HLM187,HLM188,HLM189,HLM190
ENSG00000284616,16,23,107,6,0,9,0,12,10,103,0,173,1,36,4,0,1,43,1,2,36,17,0,14,16,10,9,3,0,0,4,0,31,0,4,2,10,43,23,0,5,13,1,0,0,17,2,7,0,0,40,0,16,0,2,24,0,0,74,2,24,22,0,15,0,35,50,0,20,4,1,16,21,0,0,0,36,0,0,33,7,36,21,29,22,0,0,0,0,8,7,73,46,0,0,47,29,4,0,24
ENSG00000157911,28,26,0,8,0,10,0,14,0,88,3,30,90,4,3,4,14,15,1,2,0,30,12,12,0,15,0,0,3,0,0,70,6,0,4,0,3,0,0,1,0,3,22,0,89,0,9,2,0,3,0,0,0,3,0,110,33,0,12,11,80,16,15,0,35,0,30,34,26,0,8,22,0,18,52,9,42,0,1,0,16,0,4,0,6,0,16,3,8,11,0,0,24,62,0,38,61,14,19,46
ENSG00000157911,0,20,0,2,0,34,2,13,13,40,3,0,28,23,19,3,34,42,2,0,35,10,1,12,4,6,0,26,0,17,19,37,9,6,9,0,11,0,19,0,1,10,4,11,0,27,0,0,19,0,0,0,5,4,0,0,56,5,10,11,6,25,27,0,25,45,0,39,0,0,1,0,32,5,38,10,0,0,5,85,12,21,12,0,0,19,11,54,0,0,22,27,111,9,11,10,0,13,0,5
ENSG00000157911,54,32,0,7,1,0,1,28,4,0,3,0,0,20,5,0,4,90,4,0,31,17,3,21,6,9,1,0,0,0,8,3,0,67,6,22,0,7,0,0,20,9,2,30,9,0,0,0,0,1,44,15,1,7,5,16,0,4,0,12,12,7,39,2,22,25,99,59,4,30,0,4,0,10,60,31,65,61,8,7,9,21,33,26,3,20,2,42,14,13,10,0,41,0,18,47,30,18,28,37
ENSG00000157911,15,30,45,0,69,11,0,0,0,60,0,74,38,0,7,0,22,10,0,6,34,5,5,0,35,14,23,25,2,0,16,58,31,3,0,0,0,0,18,8,16,5,0,21,0,0,12,14,0,4,20,3,29,10,4,10,25,5,0,0,62,6,3,13,20,46,0,44,6,3,10,16,19,0,0,18,20,0,11,78,4,26,18,2,5,27,0,0,0,17,9,71,165,8,10,13,9,0,0,46
ENSG00000142611,16,0,22,9,0,43,1,0,2,80,0,48,0,13,6,3,0,26,3,0,0,1,5,0,8,0,14,16,2,15,0,19,0,27,11,1,0,45,0,5,9,10,1,0,60,0,0,5,108,0,17,12,20,0,0,0,19,1,43,0,0,2,0,17,5,76,0,0,62,0,0,8,36,10,91,0,54,49,12,65,2,51,0,0,15,10,15,48,2,16,0,41,74,124,0,23,16,30,32,28
ENSG00000279928,0,0,46,14,44,0,0,15,1,0,7,0,54,8,5,0,25,36,0,0,6,0,5,27,9,9,3,12,13,0,20,56,2,13,0,0,9,1,1,0,6,0,20,46,13,0,0,2,34,1,0,7,7,0,0,152,23,0,18,0,12,0,21,2,0,0,61,47,26,14,6,12,8,0,93,0,0,39,0,72,17,0,0,10,12,34,3,71,11,0,10,40,0,0,2,15,1,11,30,5
ENSG00000228037,14,19,54,10,0,9,3,27,7,125,4,70,64,28,2,7,0,44,4,5,24,9,0,4,0,8,14,49,12,0,4,0,17,35,18,0,0,4,34,33,0,8,0,25,9,0,0,1,5,0,43,21,20,0,0,51,10,1,0,6,0,13,42,29,13,35,55,0,32,13,0,31,25,4,0,0,72,21,8,0,17,3,35,28,12,0,8,0,20,12,15,27,0,0,31,18,0,0,13,9
ENSG00000142611,10,15,128,0,0,23,0,8,14,0,0,0,127,18,8,0,0,9,3,0,6,5,2,12,19,3,0,0,8,9,16,133,0,34,11,4,0,0,28,0,6,8,7,18,27,17,7,0,0,0,12,0,40,10,0,16,46,0,19,15,0,0,7,0,65,0,18,51,0,3,6,13,0,21,0,34,0,0,25,0,10,40,13,0,2,17,0,14,9,16,12,37,24,0,17,0,0,25,29,51
ENSG00000284616,0,28,24,0,0,38,2,4,0,0,1,48,245,9,0,0,0,38,0,3,66,0,1,44,5,0,0,7,10,0,43,18,9,0,12,11,3,0,50,0,9,0,3,22,21,0,0,0,0,0,4,0,29,18,2,0,17,0,0,15,50,0,0,0,51,35,0,27,2,35,0,12,0,9,44,14,67,3,17,0,5,0,6,32,4,27,0,51,22,0,0,19,84,53,3,14,29,9,12,68
ENSG00000142611,0,26,0,0,0,18,0,16,1,75,0,40,96,11,0,0,0,26,1,0,24,6,14,0,0,1,10,0,3,7,8,29,42,28,1,14,3,0,77,25,0,7,0,15,90,0,0,14,0,4,6,0,25,4,10,0,44,0,39,12,24,0,18,0,17,0,56,40,16,22,0,0,44,0,12,0,41,19,0,104,9,22,0,20,0,20,0,43,5,0,13,13,199,38,1,0,1,7,0,26
ENSG00000157911,6,31,25,8,0,32,1,1,16,56,8,92,58,39,0,1,23,1,5,2,65,0,0,0,0,1,1,0,4,0,9,47,0,59,14,8,15,0,0,0,0,0,11,7,43,19,1,10,0,0,19,0,8,2,8,137,21,0,0,12,7,0,12,4,20,53,58,0,31,0,1,0,0,10,63,0,107,0,0,75,9,8,37,29,0,43,3,65,0,4,2,0,0,0,11,0,7,27,0,47
ENSG00000157911,23,0,35,0,22,32,2,4,0,66,6,0,0,22,1,2,8,0,0,3,52,4,7,0,20,11,9,11,0,7,43,46,0,0,0,11,21,20,0,16,9,4,0,40,0,4,11,6,0,3,11,43,2,3,0,68,13,0,7,13,0,19,12,0,0,83,22,0,0,0,0,11,51,4,0,9,6,0,8,0,11,13,35,16,3,21,11,26,25,4,0,23,103,47,25,49,9,23,23,4
ENSG00000284616,0,22,53,23,0,0,0,0,0,191,0,10,77,0,2,3,21,0,0,1,50,6,16,11,13,6,21,26,12,6,21,17,0,35,4,4,0,0,44,64,7,20,6,6,0,47,17,7,56,0,16,53,0,8,5,60,9,1,22,18,41,16,27,18,23,22,14,17,0,0,0,6,27,5,0,10,76,28,3,30,22,27,0,8,8,0,16,21,13,5,1,14,66,0,17,3,37,6,15,11
ENSG00000228037,0,34,3,14,24,0,0,12,0,39,1,135,0,0,7,4,0,23,1,3,15,12,0,7,0,1,4,0,0,0,0,73,22,26,1,6,3,29,23,0,17,0,3,0,0,1,33,3,0,1,31,4,0,12,6,54,0,0,36,0,47,20,11,9,0,0,0,52,0,58,4,6,32,0,10,0,63,82,0,87,2,26,22,0,6,41,4,54,0,0,3,48,19,0,10,21,0,26,18,0
ENSG00000228037,3,4,156,0,37,0,0,8,14,46,2,7,19,0,4,2,8,0,2,1,38,0,6,5,0,7,5,58,3,11,0,3,20,13,11,4,16,0,30,24,7,9,0,18,93,13,0,6,72,1,21,51,0,0,4,19,0,3,1,22,0,11,18,0,20,41,0,0,29,0,0,17,0,0,54,5,141,64,1,0,9,0,17,0,0,26,14,0,4,3,9,67,105,0,20,26,84,0,0,23
ENSG00000228037,59,0,0,0,0,0,2,17,5,0,3,124,85,0,0,2,2,23,5,1,0,20,0,29,12,0,0,48,0,16,40,47,63,0,9,13,3,85,11,27,12,2,18,8,66,49,1,0,78,0,0,0,6,3,2,0,52,0,4,6,0,26,11,43,43,0,29,0,34,11,8,0,1,12,0,11,23,0,14,147,0,46,7,29,2,3,7,44,8,0,12,13,0,100,60,34,12,11,0,19
ENSG00000284616,0,18,124,0,37,30,1,6,0,191,0,23,93,47,2,0,14,63,3,3,34,12,0,17,43,14,13,81,20,4,0,0,0,66,5,18,13,0,0,0,14,1,13,5,13,0,12,17,25,0,5,3,13,4,7,5,47,1,22,8,0,0,0,6,21,9,55,35,28,5,2,10,33,15,0,22,60,8,22,0,9,27,0,17,1,6,3,0,22,5,0,5,0,0,26,33,38,13,0,58
ENSG00000228037,20,0,55,0,30,0,3,23,0,80,0,61,38,52,5,0,0,0,1,3,0,22,0,0,0,0,12,24,2,8,0,65,14,3,13,5,9,11,46,0,0,3,5,28,8,1,5,1,124,2,11,50,47,0,4,0,0,0,0,0,52,13,19,6,0,0,54,1,0,36,0,3,31,0,0,6,0,15,4,137,8,52,0,24,0,39,6,22,8,12,11,9,208,51,38,25,85,22,33,19
ENSG00000228037,0,16,0,20,0,0,2,29,0,69,7,24,94,0,7,0,13,0,0,3,0,24,0,26,0,0,4,4,7,2,12,0,0,9,16,0,0,0,32,0,18,0,0,0,24,37,0,9,32,1,43,25,9,0,4,13,27,1,20,16,0,15,32,0,13,48,2,0,0,16,0,16,21,14,11,0,102,0,0,73,13,0,31,0,2,0,20,0,13,0,14,67,182,112,39,42,8,33,23,24
ENSG00000142611,0,33,37,1,0,0,3,22,5,30,2,7,0,27,1,1,14,33,6,7,24,1,11,32,1,17,0,9,1,15,26,16,0,2,8,5,0,29,6,0,16,0,15,33,0,5,2,0,0,2,30,28,0,12,3,60,39,0,0,20,0,0,5,0,24,49,47,56,18,25,0,1,6,11,0,12,52,48,0,0,14,6,33,0,14,40,5,0,0,6,17,38,65,24,8,21,26,22,0,27
ENSG00000279928,41,11,0,15,6,0,1,16,6,18,4,21,0,0,3,0,0,13,2,3,0,0,7,8,17,0,8,23,9,4,0,0,0,19,3,12,6,52,21,0,0,16,16,0,45,34,18,4,111,1,24,18,5,0,0,0,58,4,23,0,65,30,24,8,30,9,13,6,22,0,2,17,14,0,42,13,36,18,9,18,8,0,0,0,2,0,8,16,14,7,14,0,0,98,24,24,0,44,11,0
ENSG00000279928,21,45,115,0,12,0,4,0,4,101,0,0,74,47,0,1,12,10,0,2,22,6,9,50,59,8,14,14,2,12,36,0,0,4,14,5,16,0,54,19,12,16,14,2,0,0,0,0,63,4,0,25,6,13,5,39,17,1,0,0,35,0,31,10,0,0,13,21,16,0,1,6,40,3,0,12,25,0,1,77,12,0,6,12,11,36,4,124,16,9,3,17,43,106,0,0,31,30,0,0
ENSG00000142611,7,0,38,14,82,0,0,0,1,16,4,89,60,0,1,5,0,16,0,3,0,0,0,15,0,16,6,12,3,6,0,113,0,25,8,4,0,15,28,0,0,15,0,16,6,27,0,9,7,2,0,18,19,0,2,37,40,0,80,34,0,5,30,26,37,45,0,16,20,39,18,0,27,16,0,11,66,0,10,61,0,0,34,25,0,2,1,75,0,6,0,14,155,115,28,45,28,9,21,0
ENSG00000157911,0,11,80,16,53,11,0,0,8,0,1,20,29,14,0,0,2,49,0,2,37,0,1,9,0,1,0,33,11,30,24,0,0,4,2,16,1,8,36,23,3,0,19,0,77,3,0,8,0,0,11,0,38,8,0,27,0,0,11,0,8,0,0,0,8,47,39,53,26,21,3,16,12,8,0,18,71,82,0,15,18,0,42,16,0,0,1,0,9,0,5,3,136,21,27,0,25,29,0,0
ENSG00000142611,58,0,226,14,26,0,0,5,0,177,0,8,0,0,6,4,21,17,1,3,63,0,0,0,0,8,7,0,0,26,65,0,0,0,10,18,4,0,0,13,8,0,0,15,60,0,4,0,0,2,0,47,19,0,2,53,0,3,52,10,26,2,0,8,21,61,57,12,7,0,10,7,0,0,24,0,25,19,15,0,0,0,7,0,21,0,0,0,0,8,18,22,223,0,2,71,12,22,0,59
ENSG00000228037,44,0,61,0,0,0,0,0,0,0,2,109,85,0,2,0,0,10,0,3,9,0,2,19,3,7,8,31,3,0,16,0,15,0,13,18,0,20,56,0,5,5,8,23,69,28,11,0,70,0,10,9,16,0,0,9,7,2,31,2,0,16,0,0,37,78,41,37,34,27,0,13,34,6,0,0,62,0,8,34,0,39,6,36,11,1,9,8,7,7,9,0,28,61,23,48,0,20,8,0
ENSG00000157911,0,44,0,16,0,0,2,5,4,172,0,18,64,4,0,7,0,29,1,1,15,2,0,43,8,7,0,31,0,0,53,101,41,27,6,0,5,1,17,20,0,10,0,26,0,24,12,18,0,3,30,0,0,24,0,0,65,0,50,12,40,35,28,14,0,0,75,0,11,7,0,0,35,0,2,0,29,0,0,83,10,0,0,35,7,37,17,14,23,0,0,12,0,77,8,19,0,35,30,6
ENSG00000284616,0,9,16,14,0,0,0,17,17,17,1,25,243,43,0,0,32,30,0,6,11,11,0,16,0,4,0,26,6,9,0,0,35,0,12,10,9,28,57,27,0,9,13,23,0,58,14,6,29,0,8,64,12,6,3,0,0,0,0,0,4,2,5,21,57,68,59,0,0,38,7,0,47,8,0,21,34,52,4,0,0,7,0,35,0,1,0,4,13,5,8,0,0,0,21,66,2,19,27,23
ENSG00000157911,18,90,106,0,52,0,0,21,3,9,1,16,0,21,3,7,27,6,0,0,0,7,0,13,0,7,0,27,0,0,27,0,0,12,8,1,1,48,0,0,0,0,16,11,0,0,10,7,0,2,0,0,0,0,6,0,22,0,28,0,20,6,7,0,0,0,1,23,0,17,0,9,27,7,0,18,59,0,1,43,7,0,0,29,9,18,0,45,9,3,0,30,0,0,11,12,25,24,18,0
ENSG00000228037,17,26,103,0,36,17,0,4,4,0,15,0,0,0,4,1,0,79,0,4,28,0,0,25,0,12,11,35,1,9,8,0,37,5,13,0,10,31,102,18,0,24,6,0,0,23,0,6,114,5,2,70,48,19,0,8,0,0,22,0,89,15,30,23,48,0,13,1,2,2,0,2,0,2,59,27,25,13,0,0,6,0,0,60,11,0,13,0,21,6,17,5,0,0,51,19,2,13,0,0
ENSG00000284616,18,0,0,12,37,0,2,10,12,0,5,136,205,0,0,1,10,32,0,0,14,7,5,6,10,1,11,13,2,3,3,36,2,0,7,1,13,0,34,35,2,9,0,19,0,0,14,0,0,2,12,26,5,0,1,14,0,1,11,11,37,10,5,20,3,94,24,57,34,12,0,19,14,8,65,0,84,64,21,63,9,13,45,0,4,54,0,24,7,0,17,21,0,112,31,0,22,6,0,0
ENSG00000142611,49,13,0,5,29,44,1,0,0,61,3,64,0,37,9,0,0,0,3,2,8,13,2,34,0,0,23,12,6,15,24,98,17,3,2,23,0,51,4,6,5,0,19,0,72,18,18,0,0,0,28,45,0,21,3,35,36,0,9,0,39,7,48,18,44,93,50,16,21,42,4,6,1,7,70,26,44,0,7,159,0,32,20,11,4,9,8,89,0,0,3,0,174,83,15,26,0,0,11,0
ENSG00000284616,28,0,89,26,54,0,0,0,2,134,0,0,3,14,1,1,13,4,2,1,27,0,0,0,48,3,0,0,1,7,37,0,25,18,0,0,7,36,14,26,0,9,0,24,48,37,0,0,67,0,19,16,0,0,1,0,0,1,6,12,58,0,14,27,0,83,33,0,38,35,0,0,0,8,97,9,131,0,0,0,6,0,2,0,10,9,7,56,5,0,14,0,192,0,0,29,0,6,28,43
ENSG00000228037,19,20,129,0,0,28,2,5,3,259,6,58,9,18,0,1,1,55,1,0,66,14,4,0,28,0,2,6,2,0,12,0,18,14,0,0,0,69,37,56,0,4,0,34,26,11,5,8,0,1,28,55,0,0,0,0,0,0,40,0,13,6,0,22,0,51,23,34,43,0,20,0,0,16,17,0,49,5,0,27,0,28,1,0,0,27,1,0,0,0,18,72,179,41,0,24,58,24,9,61
ENSG00000228037,8,0,0,8,0,19,0,8,21,98,11,102,12,0,1,1,12,0,0,0,87,0,3,0,7,5,7,11,3,0,43,0,0,39,9,10,7,12,0,38,2,0,0,0,0,7,0,4,20,2,31,38,46,10,0,1,12,0,29,19,0,4,0,12,0,5,8,11,39,25,3,1,7,0,63,14,0,135,3,109,9,57,11,0,0,3,0,11,18,0,2,8,39,60,0,13,7,19,15,13
ENSG00000284616,4,54,0,9,0,0,2,21,0,126,3,0,0,21,2,0,1,19,0,4,0,7,0,50,0,5,7,34,0,0,59,0,24,0,4,8,10,0,23,4,0,0,1,41,0,12,0,17,28,6,0,0,0,0,0,95,26,2,24,5,74,43,30,28,0,6,33,0,0,0,5,10,16,3,6,42,24,69,18,0,0,15,0,0,1,18,8,0,0,5,16,46,229,57,3,15,22,0,14,23
ENSG00000228037,17,0,111,8,21,25,0,4,14,21,3,0,35,28,9,0,2,45,0,2,0,9,0,48,0,0,14,24,0,17,0,56,37,28,14,12,1,61,0,0,0,12,0,0,17,2,7,3,61,0,44,13,0,22,0,26,53,0,3,18,14,5,1,15,89,6,17,0,19,18,5,2,20,12,46,25,50,91,3,22,5,28,7,26,14,27,17,0,14,0,2,26,12,0,8,0,0,7,21,17
ENSG00000142611,5,53,10,0,0,5,0,4,0,0,6,0,21,63,4,3,11,68,2,0,36,14,10,21,39,0,0,13,0,0,47,8,8,9,0,6,1,6,59,15,0,11,2,0,54,2,0,7,0,2,6,29,14,0,2,53,45,0,0,11,59,32,10,22,21,0,14,12,0,44,8,16,63,0,0,25,32,41,0,28,13,50,0,0,14,26,15,25,10,0,13,16,0,42,16,15,0,11,27,16
ENSG00000279928,66,0,0,0,24,26,2,6,13,0,2,122,46,4,10,0,20,22,0,0,0,18,16,0,33,9,1,22,9,7,4,16,0,0,0,0,3,39,61,10,0,0,0,0,81,0,8,14,35,1,29,49,0,0,0,0,39,2,26,0,50,0,27,15,38,36,29,0,18,54,2,0,26,1,45,1,61,0,3,112,0,11,30,0,0,0,5,81,0,0,2,38,14,70,38,0,68,20,18,0
ENSG00000157911,30,27,101,0,0,0,1,0,1,38,2,0,71,0,11,0,0,74,0,2,0,12,4,23,24,0,0,12,0,6,41,51,7,45,0,0,0,2,55,0,11,0,38,32,110,36,0,15,0,6,4,0,0,0,0,72,13,0,0,11,0,0,25,0,57,0,40,34,16,0,11,0,0,5,46,0,50,53,0,78,20,21,0,0,7,0,1,67,15,0,17,0,52,0,9,31,60,21,27,75
ENSG00000142611,32,0,53,1,10,17,0,11,0,72,13,0,0,14,9,0,19,2,2,1,14,8,0,14,25,13,15,42,4,0,0,61,6,0,15,10,0,44,26,0,7,8,0,50,81,10,0,11,0,6,0,0,50,0,4,47,0,0,0,4,100,2,0,3,0,40,0,31,17,37,5,0,0,5,0,0,20,6,6,83,6,13,13,14,0,17,12,36,0,18,24,25,91,75,0,43,0,7,0,4
ENSG00000284616,0,54,0,20,0,18,4,7,12,66,7,61,0,0,0,0,5,31,0,0,0,8,15,21,0,12,10,18,12,15,0,74,0,20,0,1,13,61,63,0,15,1,0,11,0,46,18,15,23,3,5,0,33,10,8,85,0,0,0,8,0,0,0,0,13,59,43,107,59,30,4,23,0,0,81,5,71,53,5,88,2,18,49,0,11,39,10,17,0,0,2,0,76,100,13,2,0,28,18,0
ENSG00000279928,0,0,69,5,0,13,1,0,0,20,2,104,79,100,0,0,3,0,1,1,0,0,2,7,28,0,0,15,17,13,84,0,23,9,6,14,0,52,4,0,0,0,0,29,12,0,6,1,44,1,0,0,26,0,3,39,0,0,6,11,0,0,0,40,0,11,23,0,0,41,8,0,0,0,0,8,0,42,0,89,0,0,37,17,11,32,2,73,22,3,18,15,161,136,0,22,25,11,45,19
ENSG00000142611,0,31,39,0,0,0,0,18,0,83,3,133,0,0,9,0,12,69,1,0,40,15,5,42,0,13,13,52,0,14,23,150,0,9,22,1,1,0,0,0,13,0,26,8,63,0,14,5,89,1,0,34,0,0,0,66,0,1,23,9,100,0,43,2,21,32,21,35,0,17,0,29,0,10,7,18,22,0,13,26,1,16,0,7,0,0,5,73,0,2,3,14,132,71,2,0,0,0,46,16
ENSG00000142611,0,0,74,2,30,3,0,13,22,24,8,108,0,2,7,0,4,47,3,2,14,9,0,35,25,9,7,8,4,5,0,6,67,0,6,11,11,0,31,0,0,9,20,1,101,19,0,0,0,2,28,0,20,0,0,0,7,2,8,0,58,34,32,15,0,66,0,7,0,26,0,0,0,5,103,0,38,0,3,0,2,14,16,0,6,7,13,8,20,19,18,12,0,0,0,0,32,14,2,0
ENSG00000157911,0,0,0,3,17,19,2,0,0,0,6,153,84,0,10,2,0,53,1,0,0,8,0,0,16,1,9,32,3,0,15,0,31,0,9,2,0,0,58,24,10,8,0,0,95,25,14,1,45,2,26,0,13,2,0,84,81,0,27,25,50,34,4,0,3,88,0,0,34,57,10,0,13,11,24,21,32,81,28,29,12,0,0,46,8,4,0,0,14,0,0,0,113,36,0,23,35,0,0,0
ENSG00000279928,31,40,108,8,0,8,2,10,13,0,0,28,0,14,7,2,19,9,0,5,5,7,0,48,0,17,0,31,4,2,58,104,20,0,1,0,0,17,27,0,3,5,0,0,13,27,7,11,32,0,10,28,0,0,0,45,4,1,3,13,44,23,4,0,40,53,25,46,6,44,8,6,0,3,6,11,41,45,0,0,11,19,0,21,10,0,9,0,27,0,12,13,251,89,13,3,0,21,9,0
ENSG00000284616,27,42,0,0,0,9,3,13,11,27,9,75,0,0,8,0,4,22,0,4,42,0,1,0,47,0,0,3,7,12,19,0,14,26,0,5,15,0,21,19,0,0,16,0,119,15,4,6,0,1,6,42,16,12,2,27,0,1,0,0,47,14,29,2,32,0,18,4,69,17,2,4,0,6,57,0,62,107,15,0,18,23,24,30,2,0,3,35,16,14,11,45,0,0,0,17,0,0,5,19
ENSG00000284616,0,7,0,9,13,20,2,0,9,0,8,82,40,8,0,8,0,38,1,0,31,6,16,25,10,16,13,16,2,7,34,20,33,0,2,6,8,5,21,14,4,0,6,15,75,23,4,0,41,3,15,48,28,10,5,0,0,3,37,11,50,9,0,10,61,96,36,61,23,0,4,3,55,6,0,3,15,30,0,74,0,19,3,34,7,9,0,61,0,4,9,20,35,14,0,26,11,8,2,24
ENSG00000279928,8,42,102,0,47,19,1,0,13,165,2,56,0,0,0,4,0,0,0,0,26,22,5,9,0,5,0,19,1,11,37,0,0,0,10,5,0,0,16,4,6,15,0,0,31,15,16,0,0,8,6,40,0,0,7,119,0,0,0,0,0,20,22,0,64,7,0,57,45,23,3,0,0,14,31,2,50,0,15,107,0,0,0,16,5,0,0,7,0,5,5,7,43,23,17,11,76,0,3,35
ENSG00000279928,19,16,13,0,0,13,1,0,0,100,4,39,52,41,14,0,16,32,2,5,17,13,5,14,1,7,5,0,11,0,45,153,38,0,0,0,0,0,94,0,25,0,6,0,0,17,26,0,0,0,11,0,0,2,3,100,47,0,0,11,93,2,3,6,27,83,24,85,31,10,16,12,0,0,0,11,0,0,9,107,13,45,17,6,2,0,3,0,7,0,19,28,48,12,6,0,37,0,0,36
ENSG00000284616,81,4,158,0,19,35,2,16,21,117,10,3,51,23,4,2,6,40,0,3,13,19,12,0,0,6,0,4,1,16,50,0,12,54,0,6,7,62,0,0,0,9,0,3,0,1,0,9,0,3,50,48,22,0,6,89,28,0,13,0,28,9,21,21,37,0,0,0,13,0,4,17,0,0,0,0,60,56,5,0,2,12,2,0,10,6,0,1,0,32,2,77,107,63,9,37,2,30,0,14
ENSG00000284616,0,0,14,11,6,48,0,13,0,103,2,0,0,0,0,0,5,0,0,0,0,0,2,49,11,0,0,0,11,5,0,23,39,32,2,7,6,23,0,1,8,0,0,3,43,13,10,0,36,0,9,27,0,0,0,0,7,0,0,15,0,4,23,21,10,0,75,40,18,0,4,0,0,0,42,5,0,0,0,23,1,0,48,0,10,3,0,0,11,16,21,6,99,0,22,28,16,26,0,19
ENSG00000142611,11,69,25,0,14,5,0,17,10,0,8,61,0,11,5,3,13,75,0,2,49,0,2,1,28,3,0,43,3,0,50,29,25,0,0,4,9,23,6,32,3,18,0,18,43,24,12,17,5,0,30,49,51,0,0,110,16,3,24,0,52,16,24,9,33,16,3,0,5,46,8,0,40,24,0,0,39,5,7,27,18,9,4,14,0,14,10,0,0,0,0,6,104,46,0,0,23,11,16,0
ENSG00000284616,47,2,0,0,0,8,3,8,0,0,2,0,117,29,0,4,14,67,1,0,129,7,16,9,43,0,6,37,13,0,0,0,58,26,4,0,21,7,2,11,2,5,0,14,53,0,0,1,32,5,47,26,0,10,0,89,0,2,29,0,0,20,6,13,8,84,35,26,0,30,5,23,5,0,0,7,122,0,15,0,8,14,0,7,3,0,6,44,11,0,0,38,68,0,33,8,13,0,0,0
ENSG00000157911,0,35,56,0,0,5,2,0,0,0,6,62,119,59,3,0,3,21,0,3,37,0,4,14,18,9,2,6,0,1,38,0,0,26,2,12,11,8,4,7,5,25,18,36,80,8,5,0,0,6,0,54,0,20,0,77,0,0,0,0,5,7,0,0,0,50,47,38,0,1,3,3,42,10,11,23,0,75,8,48,0,20,36,19,0,11,0,41,0,0,0,2,58,0,20,53,0,26,33,10
ENSG00000142611,0,45,106,0,27,0,1,2,2,123,12,0,43,24,20,0,0,18,1,2,0,0,3,15,0,7,0,0,0,0,0,18,0,7,9,1,6,55,4,17,0,10,13,21,13,34,6,0,0,0,12,0,28,9,4,9,35,0,30,0,0,14,6,37,32,0,52,4,0,14,6,16,0,8,0,0,57,49,4,166,8,15,0,0,0,0,7,21,1,0,1,39,61,32,29,67,0,0,20,1
ENSG00000157911,50,11,111,0,0,0,0,5,3,85,16,96,58,25,5,0,0,8,2,1,14,0,0,9,20,0,18,16,0,1,11,56,0,18,9,0,5,0,11,0,0,16,7,0,0,1,2,1,0,0,32,5,15,9,0,56,3,2,26,2,41,17,13,11,34,0,0,0,0,0,0,11,0,1,0,8,46,0,4,69,15,0,32,8,7,0,6,0,4,0,10,7,10,50,26,66,16,23,9,31
ENSG00000279928,0,0,15,12,29,56,0,12,2,0,0,244,12,16,3,0,24,9,1,4,0,5,0,1,0,20,14,0,0,0,0,0,0,55,11,0,13,38,11,4,4,0,3,0,13,31,16,21,116,0,4,22,0,0,3,10,46,0,0,0,90,6,20,7,60,14,0,11,15,0,0,5,0,14,40,0,73,3,10,21,20,29,8,2,0,0,10,11,0,3,9,14,0,124,0,0,76,13,0,2
ENSG00000228037,2,14,12,0,0,14,0,0,3,110,0,0,0,0,20,0,4,2,6,0,34,10,4,13,14,15,15,31,0,20,4,81,0,31,0,6,2,0,30,12,2,8,20,1,0,9,7,0,40,1,11,60,0,0,5,1,0,5,34,21,48,5,15,0,29,54,8,0,0,0,2,20,12,0,65,9,5,14,0,44,6,0,39,24,4,0,9,2,26,17,0,24,17,38,0,27,39,16,0,48
ENSG00000142611,23,18,0,3,0,0,0,18,3,0,3,21,65,0,0,4,32,0,4,1,1,17,0,27,3,19,1,30,10,0,35,0,0,0,8,0,9,21,32,19,0,0,6,0,80,27,23,0,45,3,8,71,13,1,4,127,23,0,11,7,12,0,0,8,0,0,7,41,21,0,10,9,13,7,48,7,0,44,18,32,13,0,1,25,0,20,21,42,6,6,0,18,164,138,0,19,73,18,30,22
ENSG00000279928,67,35,0,0,0,0,0,4,8,29,0,50,0,32,0,8,16,0,1,1,30,8,6,0,13,10,7,21,0,2,16,66,38,33,7,3,1,97,31,48,3,0,9,24,16,4,0,11,101,2,44,5,0,8,0,18,25,0,74,4,0,28,0,0,19,13,5,0,17,6,6,19,17,0,11,11,29,36,7,10,9,0,39,0,13,0,0,46,20,8,6,14,37,20,25,66,43,7,3,41
ENSG00000284616,37,28,113,0,65,65,3,12,6,109,7,25,0,13,6,4,0,85,0,0,62,18,4,31,0,8,1,39,0,0,31,0,43,0,4,2,0,84,6,4,11,6,4,27,0,22,1,9,8,2,55,8,14,11,8,85,10,0,0,15,35,9,19,0,20,5,99,2,18,0,3,0,0,0,38,5,105,38,2,0,5,0,0,18,8,21,0,60,5,0,1,13,58,39,0,0,24,12,0,65
